ncv_id	ncv_location	ncv_sample_id	target_gene_name	target_gene_id	target_promoter_location	chiapet_factor	chiapet_petcount
HS_chr17_65957635_65957662	chr17:65957135..65958162,.	TCGA-A8-A075	C17orf58	75070	chr17:65988761..65989762,-	POLR2A-human	3
HS_chr17_65957635_65957662	chr17:65957135..65958162,.	TCGA-A8-A075	C17orf58_ENST00000449250	92660	chr17:65988761..65989762,-	POLR2A-human	3
HS_chr17_6599000_6599004	chr17:6598500..6599504,.	TCGA-AO-A129	XAF1	63714	chr17:6658897..6659898,+	POLR2A-human	2
HS_chr17_6599000_6599004	chr17:6598500..6599504,.	TCGA-AO-A129	XAF1_ENST00000441631	106850	chr17:6658897..6659898,+	POLR2A-human	2
HS_chr17_66016084_66016118	chr17:66015584..66016618,.	TCGA-A8-A09I	C17orf58	75070	chr17:65988761..65989762,-	POLR2A-human	18
HS_chr17_66016084_66016118	chr17:66015584..66016618,.	TCGA-A8-A09I	C17orf58_ENST00000449250	92660	chr17:65988761..65989762,-	POLR2A-human	18
HS_chr17_65990847_65990899	chr17:65990347..65991399,.	TCGA-AO-A0J4	KPNA2	6977	chr17:66032748..66033749,+	POLR2A-human	20
HS_chr17_65990847_65990899	chr17:65990347..65991399,.	TCGA-AO-A0J4	WIPI1	64222	chr17:66453061..66454062,-	POLR2A-human	2
HS_chr17_66016084_66016118	chr17:66015584..66016618,.	TCGA-A8-A09I	KPNA2	6977	chr17:66032748..66033749,+	POLR2A-human	15
HS_chr17_67338660_67338769	chr17:67338160..67339269,.	TCGA-A2-A04P	H3F3B	64269	chr17:73774754..73775755,-	POLR2A-human	36
HS_chr17_67338660_67338769	chr17:67338160..67339269,.	TCGA-A2-A04P	Q8N811_HUMAN	78840	chr17:73817453..73818454,-	POLR2A-human	36
HS_chr17_67338660_67338769	chr17:67338160..67339269,.	TCGA-AO-A03L	H3F3B	64269	chr17:73774754..73775755,-	POLR2A-human	36
HS_chr17_67338660_67338769	chr17:67338160..67339269,.	TCGA-AO-A03L	Q8N811_HUMAN	78840	chr17:73817453..73818454,-	POLR2A-human	36
HS_chr17_7201847_7201862	chr17:7201347..7202362,.	TCGA-A8-A09I	PHF23	75019	chr17:7142097..7143098,-	POLR2A-human	2
HS_chr17_7201847_7201862	chr17:7201347..7202362,.	TCGA-A8-A09I	CLDN7	63728	chr17:7164861..7165862,-	POLR2A-human	2
HS_chr17_7202470_7202529	chr17:7201970..7203029,.	TCGA-A8-A09I	CLDN7	63728	chr17:7164861..7165862,-	POLR2A-human	2
HS_chr17_7201847_7201862	chr17:7201347..7202362,.	TCGA-A8-A09I	SLC2A4	63729	chr17:7184753..7185754,+	POLR2A-human	27
HS_chr17_73195997_73196076	chr17:73195497..73196576,.	TCGA-AR-A0TX	SUMO2	5376	chr17:73178428..73179429,-	POLR2A-human	2
HS_chr17_73195997_73196076	chr17:73195497..73196576,.	TCGA-B6-A0RE	SUMO2	5376	chr17:73178428..73179429,-	POLR2A-human	2
HS_chr17_73654595_73654649	chr17:73654095..73655149,.	TCGA-B6-A0I2	Q8NCK2_HUMAN	78877	chr17:73585165..73586166,+	POLR2A-human	2
HS_chr17_7419315_7419376	chr17:7418815..7419876,.	TCGA-AR-A0TX	POLR2A	68033	chr17:7387583..7388584,+	POLR2A-human	2
HS_chr17_7419315_7419376	chr17:7418815..7419876,.	TCGA-E2-A152	POLR2A	68033	chr17:7387583..7388584,+	POLR2A-human	2
HS_chr17_74104927_74104936	chr17:74104427..74105436,.	TCGA-A2-A0EY	EXOC7	64279	chr17:74099272..74100273,-	POLR2A-human	6
HS_chr17_74104927_74104936	chr17:74104427..74105436,.	TCGA-A2-A0EY	EXOC7_ENST00000335146	105934	chr17:74099272..74100273,-	POLR2A-human	6
HS_chr17_74537438_74537483	chr17:74536938..74537983,.	TCGA-AO-A0JM	SRSF2	6610	chr17:74732741..74733742,-	POLR2A-human	2
HS_chr17_74537438_74537483	chr17:74536938..74537983,.	TCGA-AO-A0JM	SRSF2_ENST00000359995	93776	chr17:74732741..74733742,-	POLR2A-human	2
HS_chr17_74599933_74599989	chr17:74599433..74600489,.	TCGA-C8-A12L	ST6GALNAC2	64285	chr17:74581389..74582390,-	POLR2A-human	3
HS_chr17_7576850_7576928	chr17:7576350..7577428,.	TCGA-A2-A0D1	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-A2-A04T	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-AO-A0J4	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-B6-A0RT	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-BH-A0B9	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-A2-A0EY	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-A8-A092	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-A8-A09X	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-AO-A03L	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-C8-A12L	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-GM-A2DF	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A2-A04T	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A2-A0D0	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A7-A0CE	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A8-A075	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-AO-A03N	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-AO-A0J2	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-AR-A0TX	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-B6-A0IJ	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-B6-A0IQ	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-B6-A0RU	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-BH-A0B3	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-C8-A12Q	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-E2-A152	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-E2-A15E	CD68	63744	chr17:7482495..7483496,+	POLR2A-human	2
HS_chr17_75303267_75303320	chr17:75302767..75303820,.	TCGA-B6-A0IJ	SEPT9_ENST00000427177	95603	chr17:75277117..75278118,+	POLR2A-human	2
HS_chr17_7574002_7574035	chr17:7573502..7574535,.	TCGA-AN-A0G0	TP53	501	chr17:7579411..7580412,-	POLR2A-human	2
HS_chr17_7574002_7574035	chr17:7573502..7574535,.	TCGA-AN-A0G0	TP53_ENST00000269305	91568	chr17:7579411..7580412,-	POLR2A-human	2
HS_chr17_7574002_7574035	chr17:7573502..7574535,.	TCGA-AN-A0G0	TP53_ENST00000413465	91452	chr17:7579411..7580412,-	POLR2A-human	2
HS_chr17_7574002_7574035	chr17:7573502..7574535,.	TCGA-AN-A0G0	TP53_ENST00000420246	105791	chr17:7579411..7580412,-	POLR2A-human	2
HS_chr17_7574002_7574035	chr17:7573502..7574535,.	TCGA-AN-A0G0	TP53_ENST00000455263	101377	chr17:7579411..7580412,-	POLR2A-human	2
HS_chr17_7574002_7574035	chr17:7573502..7574535,.	TCGA-AN-A0G0	TP53_ENST00000545858	91459	chr17:7579411..7580412,-	POLR2A-human	2
HS_chr17_7576850_7576928	chr17:7576350..7577428,.	TCGA-A2-A0D1	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-A2-A04T	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-AO-A0J4	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-B6-A0RT	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577093_7577200	chr17:7576593..7577700,.	TCGA-BH-A0B9	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-A2-A0EY	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-A8-A092	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-A8-A09X	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-AO-A03L	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-C8-A12L	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7577497_7577611	chr17:7576997..7578111,.	TCGA-GM-A2DF	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A2-A04T	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A2-A0D0	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A7-A0CE	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-A8-A075	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-AO-A03N	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-AO-A0J2	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-AR-A0TX	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-B6-A0IJ	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-B6-A0IQ	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-B6-A0RU	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-BH-A0B3	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-C8-A12Q	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-E2-A152	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7578175_7578557	chr17:7577675..7579057,.	TCGA-E2-A15E	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7579310_7579374	chr17:7578810..7579874,.	TCGA-A2-A0YG	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7579310_7579374	chr17:7578810..7579874,.	TCGA-AQ-A04J	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7579528_7579623	chr17:7579028..7580123,.	TCGA-A7-A0CE	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	8
HS_chr17_7583251_7583295	chr17:7582751..7583795,.	TCGA-B6-A0IJ	WRAP53	63749	chr17:7591466..7592467,+	POLR2A-human	3
HS_chr17_76148120_76148180	chr17:76147620..76148680,.	TCGA-AN-A0G0	U464_HUMAN	79103	chr17:76141988..76142989,+	POLR2A-human	2
HS_chr17_76148120_76148180	chr17:76147620..76148680,.	TCGA-AN-A0G0	SYNGR2	64291	chr17:76164197..76165198,+	POLR2A-human	5
HS_chr17_76358074_76358119	chr17:76357574..76358619,.	TCGA-A2-A04P	PGS1	75074	chr17:76374246..76375247,+	POLR2A-human	24
HS_chr17_76358074_76358119	chr17:76357574..76358619,.	TCGA-A2-A04P	ENSG00000268965	104743	chr17:76421908..76422909,+	POLR2A-human	2
HS_chr17_76556771_76556823	chr17:76556271..76557323,.	TCGA-AO-A0J4	ENSG00000268470	105717	chr17:76495568..76496569,+	POLR2A-human	2
HS_chr17_77882094_77882211	chr17:77881594..77882711,.	TCGA-AR-A0TX	CBX2	64299	chr17:77751534..77752535,+	POLR2A-human	2
HS_chr17_77882094_77882211	chr17:77881594..77882711,.	TCGA-AR-A0TX	CBX2_ENST00000269399	96000	chr17:77751534..77752535,+	POLR2A-human	2
HS_chr17_77882094_77882211	chr17:77881594..77882711,.	TCGA-AR-A0TX	CBX8	3515	chr17:77770296..77771297,-	POLR2A-human	3
HS_chr17_77882094_77882211	chr17:77881594..77882711,.	TCGA-AR-A0TX	CBX4	3511	chr17:77812549..77813550,-	POLR2A-human	186
HS_chr17_77988595_77988662	chr17:77988095..77989162,.	TCGA-A2-A04P	CCDC40	75076	chr17:78009961..78010962,+	POLR2A-human	4
HS_chr17_77988595_77988662	chr17:77988095..77989162,.	TCGA-A2-A04P	CCDC40_ENST00000269318	105247	chr17:78009961..78010962,+	POLR2A-human	4
HS_chr17_77988595_77988662	chr17:77988095..77989162,.	TCGA-A2-A04P	CCDC40_ENST00000374877	94359	chr17:78009961..78010962,+	POLR2A-human	4
HS_chr17_78367502_78367543	chr17:78367002..78368043,.	TCGA-B6-A0RT	ENDOV	91164	chr17:78388494..78389495,+	POLR2A-human	3
HS_chr17_78367502_78367543	chr17:78367002..78368043,.	TCGA-B6-A0RT	ENDOV_ENST00000323854	95381	chr17:78388494..78389495,+	POLR2A-human	3
HS_chr17_78367502_78367543	chr17:78367002..78368043,.	TCGA-B6-A0RT	ENDOV_ENST00000518137	99572	chr17:78388494..78389495,+	POLR2A-human	3
HS_chr17_79011544_79011546	chr17:79011044..79012046,.	TCGA-E2-A152	ENDOV	91164	chr17:78388494..78389495,+	POLR2A-human	2
HS_chr17_79011544_79011546	chr17:79011044..79012046,.	TCGA-E2-A152	ENDOV_ENST00000323854	95381	chr17:78388494..78389495,+	POLR2A-human	2
HS_chr17_79011544_79011546	chr17:79011044..79012046,.	TCGA-E2-A152	ENDOV_ENST00000518137	99572	chr17:78388494..78389495,+	POLR2A-human	2
HS_chr17_79011544_79011546	chr17:79011044..79012046,.	TCGA-E2-A152	CHMP6	64308	chr17:78965218..78966219,+	POLR2A-human	21
HS_chr17_79011544_79011546	chr17:79011044..79012046,.	TCGA-E2-A152	ENSG00000175911	101715	chr17:78977558..78978559,+	POLR2A-human	6
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	BAIAP2	64309	chr17:79008554..79009555,+	POLR2A-human	2
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	BAIAP2_ENST00000321300	96001	chr17:79008554..79009555,+	POLR2A-human	2
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	BAIAP2_ENST00000435091	101844	chr17:79008554..79009555,+	POLR2A-human	2
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	SLC38A10	64311	chr17:79268220..79269221,-	POLR2A-human	9
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	SLC38A10_ENST00000374759	94219	chr17:79268220..79269221,-	POLR2A-human	9
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	C17orf55	81596	chr17:79278966..79279967,-	POLR2A-human	5
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	C17orf90	68179	chr17:79633106..79634107,-	POLR2A-human	12
HS_chr17_79483897_79483919	chr17:79483397..79484419,.	TCGA-AO-A03N	CCDC137	75077	chr17:79633296..79634297,+	POLR2A-human	12
HS_chr17_79619881_79619944	chr17:79619381..79620444,.	TCGA-A8-A07I	TSPAN10	90889	chr17:79608938..79609939,+	POLR2A-human	2
HS_chr17_79619881_79619944	chr17:79619381..79620444,.	TCGA-A8-A07I	TSPAN10_ENST00000328585	94618	chr17:79608938..79609939,+	POLR2A-human	2
HS_chr17_79864490_79864548	chr17:79863990..79865048,.	TCGA-A2-A0EY	SLC25A10	64317	chr17:79678956..79679957,+	POLR2A-human	2
HS_chr17_79864490_79864548	chr17:79863990..79865048,.	TCGA-A2-A0EY	SLC25A10_ENST00000331531	105771	chr17:79678956..79679957,+	POLR2A-human	2
HS_chr17_79864490_79864548	chr17:79863990..79865048,.	TCGA-A2-A0EY	ARHGDIA	64319	chr17:79827305..79828306,-	POLR2A-human	78
HS_chr17_80288172_80288197	chr17:80287672..80288697,.	TCGA-A8-A09I	SLC16A3	6633	chr17:80193384..80194385,+	POLR2A-human	2
HS_chr17_80288172_80288197	chr17:80287672..80288697,.	TCGA-A8-A09I	CSNK1D	125	chr17:80230756..80231757,-	POLR2A-human	3
HS_chr17_80288172_80288197	chr17:80287672..80288697,.	TCGA-A8-A09I	CSNK1D_ENST00000314028	91191	chr17:80230756..80231757,-	POLR2A-human	3
HS_chr17_80288172_80288197	chr17:80287672..80288697,.	TCGA-A8-A09I	CSNK1D_ENST00000392334	99037	chr17:80230756..80231757,-	POLR2A-human	3
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	HES7	3292	chr17:8026901..8027902,-	POLR2A-human	3
HS_chr17_80376935_80376948	chr17:80376435..80377448,.	TCGA-A7-A0CE	UTS2R	64337	chr17:80331700..80332701,+	POLR2A-human	3
HS_chr17_80376935_80376948	chr17:80376435..80377448,.	TCGA-A7-A0CE	C17orf62	68186	chr17:80406629..80407630,-	POLR2A-human	4
HS_chr17_80376935_80376948	chr17:80376435..80377448,.	TCGA-A7-A0CE	NARF	6430	chr17:80416179..80417180,+	POLR2A-human	4
HS_chr17_80376935_80376948	chr17:80376435..80377448,.	TCGA-A7-A0CE	FOXK2	3740	chr17:80477264..80478265,+	POLR2A-human	3
HS_chr17_80376935_80376948	chr17:80376435..80377448,.	TCGA-A7-A0CE	WDR45L	74515	chr17:80605715..80606716,-	POLR2A-human	3
HS_chr17_80597801_80597862	chr17:80597301..80598362,.	TCGA-BH-A0WA	WDR45L	74515	chr17:80605715..80606716,-	POLR2A-human	6
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	C17orf59	63763	chr17:8092555..8093556,-	POLR2A-human	2
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	C17orf59_ENST00000389017	94967	chr17:8092957..8093958,-	POLR2A-human	2
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	PFAS	63765	chr17:8156755..8157756,+	POLR2A-human	3
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	RANGRF	63766	chr17:8191606..8192607,+	POLR2A-human	6
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	SLC25A35	63767	chr17:8197624..8198625,-	POLR2A-human	8
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	SLC25A35_ENST00000577745	101218	chr17:8197624..8198625,-	POLR2A-human	8
HS_chr17_8151482_8151520	chr17:8150982..8152020,.	TCGA-B6-A0I6	RPL26	841	chr17:8285127..8286128,-	POLR2A-human	8
HS_chr17_8190323_8190390	chr17:8189823..8190890,.	TCGA-A2-A0EY	SLC25A35	63767	chr17:8197624..8198625,-	POLR2A-human	7
HS_chr17_8190323_8190390	chr17:8189823..8190890,.	TCGA-A2-A0EY	SLC25A35_ENST00000577745	101218	chr17:8197624..8198625,-	POLR2A-human	7
HS_chr17_819737_819809	chr17:819237..820309,.	TCGA-AO-A0J4	NXN	63639	chr17:882417..883418,-	POLR2A-human	2
HS_chr1_7839155_7839194	chr1:7838655..7839694,.	TCGA-A8-A094	VAMP3	54460	chr1:7830943..7831944,+	POLR2A-human	11
HS_chr1_7839155_7839194	chr1:7838655..7839694,.	TCGA-B6-A0I2	VAMP3	54460	chr1:7830943..7831944,+	POLR2A-human	11
HS_chr18_11968199_11968244	chr18:11967699..11968744,.	TCGA-BH-A18U	IMPA2	3299	chr18:11981168..11982169,+	POLR2A-human	12
HS_chr18_12282919_12282979	chr18:12282419..12283479,.	TCGA-B6-A0RU	TUBB6	64372	chr18:12307791..12308792,+	POLR2A-human	2
HS_chr18_12437445_12437469	chr18:12436945..12437969,.	TCGA-AO-A03N	SPIRE1_ENST00000409402	92665	chr18:12657364..12658365,-	POLR2A-human	2
HS_chr18_12906714_12906770	chr18:12906214..12907270,.	TCGA-A8-A075	PTPN2	7102	chr18:12883639..12884640,-	POLR2A-human	2
HS_chr18_12906714_12906770	chr18:12906214..12907270,.	TCGA-A8-A075	PTPN2_ENST00000327283	104960	chr18:12883639..12884640,-	POLR2A-human	2
HS_chr18_20860281_20860326	chr18:20859781..20860826,.	TCGA-A8-A094	CABLES1	75083	chr18:20715226..20716227,+	POLR2A-human	4
HS_chr18_21577628_21577642	chr18:21577128..21578142,.	TCGA-A2-A0D0	TTC39C_ENST00000317571	99042	chr18:21594335..21595336,+	POLR2A-human	17
HS_chr18_21577628_21577642	chr18:21577128..21578142,.	TCGA-A2-A0D0	TTC39C_ENST00000584250	105119	chr18:21594335..21595336,+	POLR2A-human	17
HS_chr18_24068037_24068080	chr18:24067537..24068580,.	TCGA-C8-A12Q	KCTD1_ENST00000417602	93783	chr18:24127999..24129000,-	POLR2A-human	5
HS_chr18_28824954_28824991	chr18:28824454..28825491,.	TCGA-A8-A08S	DSC2	64396	chr18:28681433..28682434,-	POLR2A-human	4
HS_chr18_28824954_28824991	chr18:28824454..28825491,.	TCGA-A8-A08S	DSC2_ENST00000251081	95683	chr18:28681433..28682434,-	POLR2A-human	4
HS_chr18_29501799_29501857	chr18:29501299..29502357,.	TCGA-A8-A08L	TRAPPC8	64403	chr18:29522226..29523227,-	POLR2A-human	2
HS_chr18_29533950_29533977	chr18:29533450..29534477,.	TCGA-A8-A094	TRAPPC8	64403	chr18:29522226..29523227,-	POLR2A-human	4
HS_chr18_29599994_29599999	chr18:29599494..29600499,.	TCGA-A2-A04T	RNF138	4193	chr18:29672239..29673240,+	POLR2A-human	10
HS_chr18_33139257_33139304	chr18:33138757..33139804,.	TCGA-B6-A0IJ	INO80C	64413	chr18:33077337..33078338,-	POLR2A-human	2
HS_chr18_33139257_33139304	chr18:33138757..33139804,.	TCGA-B6-A0IJ	INO80C_ENST00000441607	106376	chr18:33077337..33078338,-	POLR2A-human	2
HS_chr18_3340928_3340939	chr18:3340428..3341439,.	TCGA-A8-A09I	TGIF1_ENST00000548489	105788	chr18:3447237..3448238,+	POLR2A-human	10
HS_chr18_3340928_3340939	chr18:3340428..3341439,.	TCGA-A8-A09I	TGIF1	5778	chr18:3451477..3452478,+	POLR2A-human	10
HS_chr18_3357694_3357729	chr18:3357194..3358229,.	TCGA-A2-A04T	TGIF1_ENST00000548489	105788	chr18:3447237..3448238,+	POLR2A-human	5
HS_chr18_5245049_5245097	chr18:5244549..5245597,.	TCGA-AR-A0TX	ZFP161	64357	chr18:5292744..5293745,-	POLR2A-human	3
HS_chr18_5413604_5413674	chr18:5413104..5414174,.	TCGA-B6-A0RE	ZFP161	64357	chr18:5292744..5293745,-	POLR2A-human	2
HS_chr18_55295471_55295482	chr18:55294971..55295982,.	TCGA-B6-A0IQ	NARS	68225	chr18:55288448..55289449,-	POLR2A-human	12
HS_chr18_55781581_55781596	chr18:55781081..55782096,.	TCGA-BH-A0B3	NEDD4L	3994	chr18:55711392..55712393,+	POLR2A-human	2
HS_chr18_55781581_55781596	chr18:55781081..55782096,.	TCGA-BH-A0B3	NEDD4L_ENST00000400345	94992	chr18:55711392..55712393,+	POLR2A-human	2
HS_chr1_85664652_85664727	chr1:85664152..85665227,.	TCGA-AR-A0TX	C1orf52	54965	chr1:85724815..85725816,-	POLR2A-human	6
HS_chr1_85664652_85664727	chr1:85664152..85665227,.	TCGA-AR-A0TX	C1orf52_ENST00000344356	103209	chr1:85724815..85725816,-	POLR2A-human	6
HS_chr18_57544072_57544096	chr18:57543572..57544596,.	TCGA-AR-A0TX	PMAIP1	4058	chr18:57566909..57567910,+	POLR2A-human	4
HS_chr18_59342352_59342419	chr18:59341852..59342919,.	TCGA-AO-A0J6	PMAIP1	4058	chr18:57566909..57567910,+	POLR2A-human	2
HS_chr18_60924010_60924043	chr18:60923510..60924543,.	TCGA-A8-A094	BCL2	1475	chr18:60985398..60986399,-	POLR2A-human	20
HS_chr18_60924010_60924043	chr18:60923510..60924543,.	TCGA-A8-A094	BCL2_ENST00000398117	93971	chr18:60985398..60986399,-	POLR2A-human	20
HS_chr18_60924010_60924043	chr18:60923510..60924543,.	TCGA-A8-A094	BCL2_ENST00000444484	99732	chr18:60985398..60986399,-	POLR2A-human	20
HS_chr1_89119541_89119618	chr1:89119041..89120118,.	TCGA-B6-A0RT	PKN2	382	chr1:89149763..89150764,+	POLR2A-human	2
HS_chr1_89119541_89119618	chr1:89119041..89120118,.	TCGA-B6-A0RT	PKN2_ENST00000316005	94613	chr1:89149763..89150764,+	POLR2A-human	2
HS_chr19_10362514_10362557	chr19:10362014..10363057,.	TCGA-A8-A07B	ANGPTL6	64680	chr19:10206738..10207739,-	POLR2A-human	4
HS_chr19_10211428_10211441	chr19:10210928..10211941,.	TCGA-A8-A08B	PPAN	64681	chr19:10216570..10217571,+	POLR2A-human	7
HS_chr19_10211428_10211441	chr19:10210928..10211941,.	TCGA-A8-A08B	PPAN-P2RY11	75120	chr19:10216570..10217571,+	POLR2A-human	7
HS_chr19_10211428_10211441	chr19:10210928..10211941,.	TCGA-A8-A08B	P2RY11	64682	chr19:10221897..10222898,+	POLR2A-human	5
